rank,r1_quota,r1_institute,r1_course,r1_remarks,r2_quota,r2_institute,r2_course,r2_remarks,r3_quota,r3_institute,r3_course,r3_alloted_category,r3_candidate_category,r3_option_no,r3_remarks
66365,-,-,-,-,PS,"Jawaharlal Nehru Medical College, Sawangi (Meghe), Wardha-",M.S. (ORTHOPAEDICS),Seat Surrendered,-,-,-,-,-,-,Did not fill up fresh choices.
66366,PS,"Institute of Medical Sciences and SUM Hospital, Bhubaneswar",M.D. (PATHOLOGY),Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
66368,AD,"GMERS Medical College and General Hospital,",(NBEMS) PATHOLOGY,Reported,-,-,-,-,AI,"Govt. Medical College, Bhavnagar,Near. S.T. Bus Stand,Jail Road, Bhavnagar-364001, Gujarat, 364001",M.D. (PATHOLOGY),SC,SC,10,Upgraded
66373,PS,Rajarajeswari Medical College and Hospital,M.S. (GENERAL SURGERY),Reported,-,-,-,-,-,-,-,-,-,-,No Upgradation
66375,AI,"Srirama Chandra Bhanja Medical College, CUTTACK",M.D. (PHYSIOLOGY),Reported,-,-,-,-,AI,"Maharaja Krushna Chandra Gajapati Medical College , Brahmapur,Maharaja Krushna Chandra Gajapati Medical College , Brahmapur, Odisha, 760004",M.D. (MICROBIOLOGY),Open,General,59,Upgraded
66394,-,-,-,-,AI,"NALANDA MEDICAL COLLEGE,PATNA",M.D. (PATHOLOGY),Reported,AI,"Rajkiya Medical College, Jalaun,kalpi Road orai Jalaun, Uttar Pradesh, 285001",M.D. (PATHOLOGY),SC,SC,870,Upgraded
66402,-,-,-,-,-,-,-,-,AI,"NAMO Medical Education and Research Institute, Dadra & Nagar Haveli & Daman & Diu,Sayli Road, Silvassa, DNH, Dadra And Nagar Haveli, 396230",M.D. (PREVENTIVE and SOCIAL MEDICINE)/ COMMUNITY MEDICINE,Open,General,131,Fresh Allotted in 3nd Round
66403,PS,"Kasturba Medical College Mangalore, Manipal Academy of Higher Education, Mangalore",M.D. (PHARMACOLOGY),Reported,-,-,-,-,-,-,-,-,-,-,Did not opt for Upgradation.
66406,PS,"Jawaharlal Nehru Medical College, Sawangi (Meghe), Wardha-",M.S. (GENERAL SURGERY),Reported,PS,"Jawaharlal Nehru Medical College, Sawangi (Meghe), Wardha-",M.S. (ORTHOPAEDICS),Reported,-,-,-,-,-,-,No Upgradation
66437,-,-,-,-,AI,"Government Medical College, Mahabubnagar",M.D. (PHARMACOLOGY),Not Reported,-,-,-,-,-,-,Did not fill up fresh choices.
66443,PS,"VINAYAKA MISSIONS MEDICAL COLLEGE AND HOSPITAL, KARAIKAL",M.S. (OPHTHALMOLOGY),Not Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
66446,-,-,-,-,AI,"Government Medical College, Nagpur",M.D. (PHARMACOLOGY),Reported,-,-,-,-,-,-,No Upgradation
66468,-,-,-,-,-,-,-,-,AI,"Sarojini Naidu Medical College, AGRA,Sarojini Naidu Medical College, AGRA, Uttar Pradesh, 282002",M.D. (PHARMACOLOGY),OBC,OBC,4,Fresh Allotted in 3nd Round
66471,AI,"JAWAHAR LAL NEHRU MEDICAL COLLEGE, AJMER",M.D. (MICROBIOLOGY),Not Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
66476,-,-,-,-,PS,SHRI. B. M. PATIL MEDICAL COLLEGE HOSPITAL AND RESEARCH CENTRE,M.S. (GENERAL SURGERY),Reported,-,-,-,-,-,-,No Upgradation
66484,PS,"SBKS Medical College and Research Centre, Vadodara",M.D. (PATHOLOGY),Reported,-,-,-,-,-,-,-,-,-,-,No Upgradation
66486,PS,Malla Reddy Institute of Medical Sciences,M.D. (ANAESTHESIOLOGY ),Not Reported,-,-,-,-,-,-,-,-,-,-,Not Allotted.
66500,-,-,-,-,-,-,-,-,AI,"Sawai Man Singh Medical College, JAIPUR,Sawai Man Singh Medical College, JLN Marg, Jaipur-302004, Rajasthan, 302004",M.D. (PHARMACOLOGY),SC,SC,1133,Fresh Allotted in 3nd Round
66501,PS,"Mahatma Gandhi Medical College and Research Institute, Pondicherry",M.S. (E.N.T.),Reported,PS,"Jawaharlal Nehru Medical College, Belagavi",M.S. (E.N.T.),Reported,-,-,-,-,-,-,No Upgradation
66504,PS,Malla Reddy Institute of Medical Sciences,M.S. (ORTHOPAEDICS),Reported,PS,"Meenakshi Medical College Hospital and Research Institute, Kanchipuram",M.S. (ORTHOPAEDICS),Not Reported,-,-,-,-,-,-,Did not fill up fresh choices.
66506,-,-,-,-,AI,GOA MEDICAL COLLEGE,M.D. (PHYSIOLOGY),Seat Surrendered,-,-,-,-,-,-,Did not fill up fresh choices.
66513,AI,"NETAJI SUBHASH CHANDRA BOSE MEDICAL COLLEGE, JABALPUR",M.D. (PREVENTIVE and SOCIAL MEDICINE)/ COMMUNITY MEDICINE,Not Reported,AI,"NAMO Medical Education and Research Institute, Dadra & Nagar Haveli & Daman & Diu",M.D. (PREVENTIVE and SOCIAL MEDICINE)/ COMMUNITY MEDICINE,Not Reported,AI,"BELAGAVI INSTITUTE OF MEDICAL SCIENCES, BELAGAVI,BELAGAVI INSTITUTE OF MEDICAL SCIENCES, BELAGAVI, Karnataka, 590001",M.D. (PATHOLOGY),SC,SC,281,Fresh Allotted in 3nd Round
66535,PS,"KRISHNA INSTITUTE OF MEDICAL SCIENCES, KARAD",M.D. (ANAESTHESIOLOGY ),Not Reported,-,-,-,-,-,-,-,-,-,-,Not Allotted.
66536,AI,"Sawai Man Singh Medical College, JAIPUR",M.D. (BIOCHEMISTRY),Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
66539,-,-,-,-,-,-,-,-,AI,"Burdwan Medical College, West Bengal,Burdwan Medical College, West Bengal, West Bengal, 713104",M.D. (PATHOLOGY),SC,SC,158,Fresh Allotted in 3nd Round
66540,PS,AARUPADAI VEEDU MEDICAL COLLEGE AND HOSPITAL,M.D. (Tuberculosis and Respiratory diseases)/Pulmonary Medicine /M.D. (Respiratory Medicine),Not Reported,PS,AARUPADAI VEEDU MEDICAL COLLEGE AND HOSPITAL,M.D. (Tuberculosis and Respiratory diseases)/Pulmonary Medicine /M.D. (Respiratory Medicine),Reported,PS,"Chettinad Hospital and Research Institute,Rajiv Gandhi Salai, Kelambakkam, Chengalpattu District, Tamil Nadu, 603103",M.D. (Tuberculosis and Respiratory diseases)/Pulmonary Medicine /M.D. (Respiratory Medicine),Open,General,6,Upgraded
66543,DU,Maulana Azad Medical College,M.S. (E.N.T.),Not Reported,DU,Maulana Azad Medical College,M.D. (ANAESTHESIOLOGY ),Not Reported,-,-,-,-,-,-,Not Allotted.
66554,AI,"Maharaja Krushna Chandra Gajapati Medical College , Brahmapur",M.D. (PHARMACOLOGY),Not Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
66557,-,-,-,-,PS,AARUPADAI VEEDU MEDICAL COLLEGE AND HOSPITAL,M.D. (PREVENTIVE and SOCIAL MEDICINE)/ COMMUNITY MEDICINE,Reported,-,-,-,-,-,-,Did not opt for Upgradation.
66558,-,-,-,-,NR,"Meenakshi Medical College Hospital and Research Institute, Kanchipuram",M.D. (RADIO- DIAGNOSIS),Seat Surrendered,-,-,-,-,-,-,Did not fill up fresh choices.
66559,AI,Shri Vasantrao Naik Govt Medical College Yavatmal,M.D. (MICROBIOLOGY),Reported,AI,"Government Medical College, Nagpur",M.D. (MICROBIOLOGY),Reported,-,-,-,-,-,-,No Upgradation
66569,-,-,-,-,PS,"MGM Medical College, Aurangabad",M.S. (OPHTHALMOLOGY),Reported,-,-,-,-,-,-,No Upgradation
66571,AI,"Government Medical College, Surat",M.D. (PATHOLOGY),Reported,-,-,-,-,-,-,-,-,-,-,Did not opt for Upgradation.
66575,PS,"DR D Y PATIL MEDICAL COLLEGE, NAVI MUMBAI",M.S. (OPHTHALMOLOGY),Reported,-,-,-,-,-,-,-,-,-,-,Did not opt for Upgradation.
66578,-,-,-,-,AI,"Pandit Bhagwat Dayal Sharma Post Graduate Institute of Medical Sciences, Rohtak",M.D. (PHARMACOLOGY),Reported,-,-,-,-,-,-,No Upgradation
66581,AD,"VCSG Govt Institute of Medical Science and Research and HNB Base Teaching Hospital ,",(NBEMS) GENERAL SURGERY,Reported,-,-,-,-,AI,"Uttar Pradesh University of Medical Sciences, Saifai, Etawah,Uttar Pradesh University of Medical Sciences, Saifai, Etawah, Uttar Pradesh, 206130",M.S. (GENERAL SURGERY),ST,ST,910,Upgraded
66582,PS,"Vinayaka Missions Kirupananda Variyar Medical College and Hospital, Salem",M.D. (Emergency and Critical Care)/M.D. (Emergency Medicine),Reported,-,-,-,-,-,-,-,-,-,-,Did not opt for Upgradation.
66586,AI,"B. J. MEDICAL COLLEGE, Ahmedabad",MD/MS (Anatomy),Not Reported,-,-,-,-,-,-,-,-,-,-,Not Allotted.
66610,PS,"Mahatma Gandhi Medical College and Research Institute, Pondicherry",M.D. (PSYCHIATRY),Not Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
66622,-,-,-,-,-,-,-,-,AI,"NALANDA MEDICAL COLLEGE,PATNA,NALANDA MEDICAL COLLEGE,PATNA, OLD BYPASS ROAD,BHOOTNATH, KANKARBAGH, Bihar, 800026",M.D. (FORENSIC MEDICINE),Open,General,90,Fresh Allotted in 3nd Round
66632,PS,KALINGA INSTITUTE OF MEDICAL SCIENCES,M.D. IN TRANSFUSION MEDICINE/ IMMUNO- HAEMATOLOGY and BLOOD TRANSFUSION,Reported,PS,"Institute of Medical Sciences and SUM Hospital, Bhubaneswar",M.D. IN TRANSFUSION MEDICINE/ IMMUNO- HAEMATOLOGY and BLOOD TRANSFUSION,Reported,-,-,-,-,-,-,Did not fill up fresh choices.
66636,PS,Sri Ramachandra Medical College and Research Institute,M.D. IN TRANSFUSION MEDICINE/ IMMUNO- HAEMATOLOGY and BLOOD TRANSFUSION,Reported,-,-,-,-,-,-,-,-,-,-,Did not opt for Upgradation.
66641,PS,Malla Reddy Institute of Medical Sciences,M.S. (ORTHOPAEDICS),Reported,-,-,-,-,PS,"SHRI. B. M. PATIL MEDICAL COLLEGE HOSPITAL AND RESEARCH CENTRE,SHRI. B. M. PATIL MEDICAL COLLEGE HOSPITAL AND RESEARCH CENTRE, SOLAPUR ROAD, VIJAYAPURA, Karnataka, 586103",M.S. (ORTHOPAEDICS),Open,General,52,Upgraded
66645,-,-,-,-,-,-,-,-,PS,"Vinayaka Missions Kirupananda Variyar Medical College and Hospital, Salem,Sankari Main Road, NH-47, Seeragapadi, Salem, Tamil Nadu, 636308",M.D. (Emergency and Critical Care)/M.D. (Emergency Medicine),Open,OBC,2145,Fresh Allotted in 3nd Round
66651,AI,Agartala Government Medical College,M.D. (ANAESTHESIOLOGY ),Not Reported,AI,Guru Gobind Singh Medical College,M.S. (E.N.T.),Not Reported,AI,"Silchar Medical College, Silchar,Silchar Medical College, Silchar, Assam, 788014",M.S. (E.N.T.),ST,ST,52,Fresh Allotted in 3nd Round
66653,AI,"Mahatma Gandhi Memorial Medical College, Indore",M.D. (MICROBIOLOGY),Not Reported,AI,LOKMANYA TILAK MEDICAL COLLEGE MUMBAI,M.D. (MICROBIOLOGY),Reported,-,-,-,-,-,-,No Upgradation
66661,-,-,-,-,PS,"Mahatma Gandhi Medical College and Research Institute, Pondicherry",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),Reported,-,-,-,-,-,-,Did not opt for Upgradation.
66669,-,-,-,-,AI,"Government Medical College, Gondia",M.D. (PHARMACOLOGY),Reported,AI,"Govt. Medical College Akola,Govt. Medical College Akola, Maharashtra, 444001",M.D. (PREVENTIVE and SOCIAL MEDICINE)/ COMMUNITY MEDICINE,Open,General,2514,Upgraded
66682,-,-,-,-,-,-,-,-,AI,"NALANDA MEDICAL COLLEGE,PATNA,NALANDA MEDICAL COLLEGE,PATNA, OLD BYPASS ROAD,BHOOTNATH, KANKARBAGH, Bihar, 800026",M.D. (PATHOLOGY),SC,SC,352,Fresh Allotted in 3nd Round
66684,-,-,-,-,AI,All India Institute of Hygiene and Public Health,M.P.H. (EPIDEMIOLOGY),Not Reported,AI,"All India Institute of Hygiene and Public Health,110, C. R Avenue, Kolkata, West Bengal, 700073",M.P.H. (EPIDEMIOLOGY),OBC,OBC,184,Fresh Allotted in 3nd Round
66687,AI,"BHOPAL MEMORIAL HOSPITAL AND RESEARCH CENTRE, BHOPAL",M.D. (MICROBIOLOGY),Not Reported,AI,"Lala Lajpat Rai Memorial Medical College, MEERUT",M.D. (PHARMACOLOGY),Seat Surrendered,-,-,-,-,-,-,Did not fill up fresh choices.
66688,-,-,-,-,AD,Government Medical College & Attached Hospital Bharatpur,(NBEMS-DIPLOMA) Otorhinolaryngology (E.N.T.),Reported,-,-,-,-,-,-,No Upgradation
66691,-,-,-,-,AI,Tezpur Medical College,M.D. (MICROBIOLOGY),Reported,AI,"PGIMER, DR. RML Hospital, Cannaught Place, New Delhi,ABVIMS, DR. RML Hospital, Baba Kharak Singh Marg, Cannaught Place, New Delhi",M.D. (BIOCHEMISTRY),OBC,OBC,130,Upgraded
66697,-,-,-,-,NR,"Shri Sathya Sai Medical College and Research Institute,Kancheepuram",M.D. (RADIO- DIAGNOSIS),Not Reported,-,-,-,-,-,-,Did not fill up fresh choices.
66698,AD,"ESI Hospital,",(NBEMS-DIPLOMA) Obstetrics and Gynaecology,Reported,AD,"Swami Dayanand Hospital,",(NBEMS-DIPLOMA) Obstetrics and Gynaecology,Reported,-,-,-,-,-,-,Did not opt for Upgradation.
66706,-,-,-,-,PS,"VINAYAKA MISSIONS MEDICAL COLLEGE AND HOSPITAL, KARAIKAL",M.S. (E.N.T.),Reported,-,-,-,-,-,-,No Upgradation
66731,PS,"SRM MEDICAL COLLEGE HOSPITAL AND RESEARCH CENTRE, SRM INSTITUTE OF SCIENCE AND TECHNOLOGY",M.S. (ORTHOPAEDICS),Not Reported,-,-,-,-,PS,"SHRI. B. M. PATIL MEDICAL COLLEGE HOSPITAL AND RESEARCH CENTRE,SHRI. B. M. PATIL MEDICAL COLLEGE HOSPITAL AND RESEARCH CENTRE, SOLAPUR ROAD, VIJAYAPURA, Karnataka, 586103",M.S. (ORTHOPAEDICS),Open,General,47,Fresh Allotted in 3nd Round
66732,PS,Rajarajeswari Medical College and Hospital,M.D. (Tuberculosis and Respiratory diseases)/Pulmonary Medicine /M.D. (Respiratory Medicine),Reported,PS,"DR D Y PATIL MEDICAL COLLEGE, NAVI MUMBAI",M.D. (Tuberculosis and Respiratory diseases)/Pulmonary Medicine /M.D. (Respiratory Medicine),Reported,-,-,-,-,-,-,Did not opt for Upgradation.
66734,AI,"NETAJI SUBHASH CHANDRA BOSE MEDICAL COLLEGE, JABALPUR",M.D. (PREVENTIVE and SOCIAL MEDICINE)/ COMMUNITY MEDICINE,Reported,AI,"SJP Medical College, Bharatpur",M.D. (PREVENTIVE and SOCIAL MEDICINE)/ COMMUNITY MEDICINE,Reported,-,-,-,-,-,-,No Upgradation
66741,-,-,-,-,PS,"Mahatma Gandhi Medical College and Research Institute, Pondicherry",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),Reported,-,-,-,-,-,-,No Upgradation
66747,PS,"Jawaharlal Nehru Medical College, Belagavi",M.D. (ANAESTHESIOLOGY ),Reported,-,-,-,-,-,-,-,-,-,-,No Upgradation
66749,-,-,-,-,AI,Tirunelveli Medical College,M.D. (FORENSIC MEDICINE),Not Reported,-,-,-,-,-,-,Not Allotted.
66750,AI,"HASSAN INSTITUTE OF MEDICAL SCIENCES, HASSAN",M.D. (PSYCHIATRY),Not Reported,AI,"Atal Bihari Vajpayee Government Medical College, Vidisha",M.D. (PREVENTIVE and SOCIAL MEDICINE)/ COMMUNITY MEDICINE,Not Reported,AI,"MAHARANI LAXMI BAI MEDICAL COLLEGE JHANSI,MAHARANI LAXMI BAI MEDICAL COLLEGE JHANSI, Uttar Pradesh, 284128",M.S. (GENERAL SURGERY),ST,ST,31,Fresh Allotted in 3nd Round
66754,-,-,-,-,-,-,-,-,NR,"Shri Sathya Sai Medical College and Research Institute,Kancheepuram,SBV Chennai Campus, Shri Sathya Sai Nagar, Ammapettai, Chennai, Tamil Nadu, 603108",M.D. (RADIO- DIAGNOSIS),Open,SC,159,Fresh Allotted in 3nd Round
66760,AD,"Rampurhat Govt. Medical College and Hospital,",(NBEMS-DIPLOMA) ANAESTHESIOLOGY,Not Reported,-,-,-,-,-,-,-,-,-,-,Not Allotted.
66762,AI,Osmania Medical Collge,M.D. (FORENSIC MEDICINE),Reported,AI,"Shri Atal Bihari Vajpayee Medical College & Research Institute, Bengaluru",M.D. (FORENSIC MEDICINE),Reported,-,-,-,-,-,-,No Upgradation
66765,AI,"B. J. MEDICAL COLLEGE, Ahmedabad",M.D. (PHYSIOLOGY),Seat Surrendered,-,-,-,-,-,-,-,-,-,-,Not Allotted.
66766,-,-,-,-,-,-,-,-,PS,"Saveetha Medical College Nd Hospital,Saveetha Medical College and Hospital, Tamil Nadu, 602105",M.D. (ANAESTHESIOLOGY ),Open,OBC,228,Fresh Allotted in 3nd Round
66772,AI,"Grant Medical College, Maharashtra",MD/MS (Anatomy),Not Reported,-,-,-,-,-,-,-,-,-,-,Not Allotted.
66775,PS,"AMRITA SCHOOL OF MEDICINE,Kochi",M.D. (PATHOLOGY),Not Reported,-,-,-,-,-,-,-,-,-,-,Not Allotted.
66789,PS,"JSS Medical College, Mysuru",M.D. (PATHOLOGY),Not Reported,PS,"AMRITA SCHOOL OF MEDICINE,Kochi",M.D. (PATHOLOGY),Reported,-,-,-,-,-,-,No Upgradation
66799,-,-,-,-,AI,"Sawai Man Singh Medical College, JAIPUR",M.D. (PHYSIOLOGY),Not Reported,-,-,-,-,-,-,Not Allotted.
66801,-,-,-,-,PS,A.C.S. Medical College and Hospital,M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),Reported,PS,"SREE BALAJI MEDICAL COLLEGE AND HOSPITAL, CHENNAI,NO,7 WORKS ROAD,CHROMEPET,CHENN AI, Tamil Nadu, 600044","M.D. (DERM.,VENE. and LEPROSY)/ (DERMATOLOGY)/(SK IN and VENEREAL DISEASES)/(VENERE OLOGY)",Open,OBC,6,Upgraded
66806,PS,"DR D Y PATIL MEDICAL COLLEGE, NAVI MUMBAI",M.S. (GENERAL SURGERY),Reported,-,-,-,-,-,-,-,-,-,-,No Upgradation
66822,-,-,-,-,AI,"GOVERNMENT MEDICAL COLLEGE, AZAMGARH",M.D. (PHARMACOLOGY),Reported,AI,"MAHARSHI VASISHTHA AUTONOMOUS STATE MEDICAL COLLEGE BASTI,Rampur Tahsil Sadar Basti, Uttar Pradesh, 272124",M.D. (PREVENTIVE and SOCIAL MEDICINE)/ COMMUNITY MEDICINE,Open,General,64,Upgraded
66833,-,-,-,-,PS,"Vinayaka Missions Kirupananda Variyar Medical College and Hospital, Salem",M.D. (Emergency and Critical Care)/M.D. (Emergency Medicine),Not Reported,-,-,-,-,-,-,Not Allotted.
66838,-,-,-,-,-,-,-,-,PS,"Bharati Vidyapeeth Deemed to be University Medical College,Pune,Bharati Vidyapeeth Deemed to be University Medical College, Dhankawadi, Pune Satara Road, Pune, Maharashtra, 411043",M.D. (PATHOLOGY),Open,OBC,106,Fresh Allotted in 3nd Round
66845,PS,"Bharati Vidyapeeth Deemed to be University Medical College,Pune",M.D. (PATHOLOGY),Reported,-,-,-,-,PS,"DR D Y PATIL MEDICAL COLLEGE, NAVI MUMBAI,DR D Y PATIL MEDICAL COLLEGE, NAVI MUMBAI, Maharashtra, 400706",M.D. (PSYCHIATRY),Open,General,133,Upgraded
66853,-,-,-,-,PS,"M.M. Institute of Medical Sciences and Research, Ambala",M.D. (ANAESTHESIOLOGY ),Reported,-,-,-,-,-,-,No Upgradation
66854,PS,"JSS Medical College, Mysuru",M.D. (PATHOLOGY),Reported,-,-,-,-,-,-,-,-,-,-,No Upgradation
66860,-,-,-,-,-,-,-,-,AI,"Government Medical College, Gondia,Nehru Chowk, KTS General Hospital Campus, Govt. Medical College, Gondia. 441601. Maharashtra., Maharashtra, 441601",M.D. (PREVENTIVE and SOCIAL MEDICINE)/ COMMUNITY MEDICINE,Open,OBC,5900,Fresh Allotted in 3nd Round
66864,-,-,-,-,PS,"Mahatma Gandhi Medical College and Research Institute, Pondicherry",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),Not Reported,-,-,-,-,-,-,Not Allotted.
66869,-,-,-,-,AF,"Command Hospital (Western Command), Chandimandir",M.D. (ANAESTHESIOLOGY ),Reported,-,-,-,-,-,-,Did not opt for Upgradation.
66879,-,-,-,-,AD,"Associated Hospital Government Medical College,",(NBEMS) COMMUNITY MEDICINE,Not Reported,-,-,-,-,-,-,Not Allotted.
66886,AI,"Rims Medical College, Ongole,",M.D. (MICROBIOLOGY),Not Reported,-,-,-,-,AI,"Andhra Medical College,Andhra Medical College, Andhra Pradesh, 530002",M.D. (MICROBIOLOGY),OBC,OBC,29,Fresh Allotted in 3nd Round
66893,AI,"Government Medical College, Aurangabad",M.D. (PATHOLOGY),Not Reported,AI,"B.J.Government Medical College, Pune",M.D. (PATHOLOGY),Not Reported,AI,"Government Medical College, Aurangabad,Government Medical College, Aurangabad, Maharashtra, 431001",M.D. (ANAESTHESIOLOGY ),ST,ST,53,Fresh Allotted in 3nd Round
66907,PS,"Jawaharlal Nehru Medical College, Belagavi",M.D. (ANAESTHESIOLOGY ),Reported,-,-,-,-,-,-,-,-,-,-,No Upgradation
66912,NR,"MGM Medical College, Aurangabad",M.D. (PAEDIATRICS),Reported,-,-,-,-,-,-,-,-,-,-,Did not opt for Upgradation.
66913,NR,"Mahatma Gandhi Medical College and Research Institute, Pondicherry","M.D. (DERM.,VENE. and LEPROSY)/ (DERMATOLOGY)/(SK IN and VENEREAL DISEASES)/(VENERE OLOGY)",Reported,-,-,-,-,-,-,-,-,-,-,Did not opt for Upgradation.
66922,PS,"K S Hegde Medical Academy, Mangaluru",M.D. (FORENSIC MEDICINE),Reported,-,-,-,-,-,-,-,-,-,-,Did not opt for Upgradation.
66923,-,-,-,-,-,-,-,-,AI,"GANDHI MEDICAL COLLEGE,GANDHI MEDICAL COLLEGE, Telangana, 500003",M.S. (OPHTHALMOLOGY),ST,ST,413,Fresh Allotted in 3nd Round
66924,-,-,-,-,PS,"DR. D. Y. PATIL MEDICAL COLLEGE, PUNE",M.D. (PSYCHIATRY),Reported,-,-,-,-,-,-,Did not opt for Upgradation.
66936,PS,Rajarajeswari Medical College and Hospital,M.D. (PSYCHIATRY),Not Reported,-,-,-,-,-,-,-,-,-,-,Not Allotted.
66940,PS,Chettinad Hospital and Research Institute,M.S. (GENERAL SURGERY),Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
66945,-,-,-,-,AI,University College of Medical Sciences,MD/MS (Anatomy),Reported,AI,"Maulana Azad Medical College,Maulana Azad Medical College, Delhi (NCT), 110002",M.D. (FORENSIC MEDICINE),OBC,OBC,4,Upgraded
66952,-,-,-,-,DU,Maulana Azad Medical College,M.D. (MICROBIOLOGY),Reported,DU,"University College of Medical Sciences,University College of Medical Sciences, Delhi (NCT), 110095",M.D. (PATHOLOGY),Open,SC,1,Upgraded
66954,PS,Rajarajeswari Medical College and Hospital,M.S. (E.N.T.),Reported,PS,"Jawaharlal Nehru Medical College, Belagavi",M.S. (E.N.T.),Reported,-,-,-,-,-,-,Did not opt for Upgradation.
66958,AI,GANDHI MEDICAL COLLEGE,M.D. (PHYSIOLOGY),Not Reported,AI,"Government Medical College, Gondia",M.D. (MICROBIOLOGY),Not Reported,-,-,-,-,-,-,Did not fill up fresh choices.
66972,PS,"SREE BALAJI MEDICAL COLLEGE AND HOSPITAL, CHENNAI",M.D. (PAEDIATRICS),Not Reported,PS,"SRI DEVARAJ URS MEDICAL COLLEGE, TAMAKA",M.D. (ANAESTHESIOLOGY ),Not Reported,PS,"DR D Y PATIL MEDICAL COLLEGE, NAVI MUMBAI,DR D Y PATIL MEDICAL COLLEGE, NAVI MUMBAI, Maharashtra, 400706",M.D. (Tuberculosis and Respiratory diseases)/Pulmonary Medicine /M.D. (Respiratory Medicine),Open,General,1081,Fresh Allotted in 3nd Round
66977,NR,Sri Ramachandra Medical College and Research Institute,M.D. (PAEDIATRICS),Seat Surrendered,-,-,-,-,PS,"SREE BALAJI MEDICAL COLLEGE AND HOSPITAL, CHENNAI,NO,7 WORKS ROAD,CHROMEPET,CHENN AI, Tamil Nadu, 600044","M.D. (DERM.,VENE. and LEPROSY)/ (DERMATOLOGY)/(SK IN and VENEREAL DISEASES)/(VENERE OLOGY)",Open,General,26,Fresh Allotted in 3nd Round
66981,PS,Malla Reddy Institute of Medical Sciences,M.D. (ANAESTHESIOLOGY ),Not Reported,AD,General Hospital Shikaripura,(NBEMS-DIPLOMA) ANAESTHESIOLOGY,Seat Surrendered,-,-,-,-,-,-,Not Allotted.
66984,-,-,-,-,PS,"KRISHNA INSTITUTE OF MEDICAL SCIENCES, KARAD",M.D. (ANAESTHESIOLOGY ),Reported,-,-,-,-,-,-,No Upgradation
66990,-,-,-,-,PS,"Santosh Medical College and Hospital, Ghaziabad, NCR Delhi",M.D. (PAEDIATRICS),Not Reported,-,-,-,-,-,-,Did not fill up fresh choices.
66997,-,-,-,-,AD,"FAKIR MOHAN MEDICAL COLLEGE AND HOSPITAL , Orissa",(NBEMS-DIPLOMA) FAMILY MEDICINE,Not Reported,-,-,-,-,-,-,Did not fill up fresh choices.
67003,PS,"Santosh Medical College and Hospital, Ghaziabad, NCR Delhi",M.D. (Tuberculosis and Respiratory diseases)/Pulmonary Medicine /M.D. (Respiratory Medicine),Not Reported,-,-,-,-,-,-,-,-,-,-,Not Allotted.
67018,PS,"Jawaharlal Nehru Medical College, Sawangi (Meghe), Wardha-",M.S. (GENERAL SURGERY),Reported,PS,Malla Reddy Institute of Medical Sciences,M.S. (GENERAL SURGERY),Reported,-,-,-,-,-,-,No Upgradation
67023,NR,"Jawaharlal Nehru Medical College, Sawangi (Meghe), Wardha-",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
67027,PS,"DR. D. Y. PATIL MEDICAL COLLEGE, PUNE",M.S. (ORTHOPAEDICS),Not Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
67039,AI,"Government Institute of Medical Sciences, Greater Noida, Uttar Pradesh",M.D. (PHARMACOLOGY),Reported,AI,MahaMaya Rajkiya Allopathic Medical College,M.D. (PREVENTIVE and SOCIAL MEDICINE)/ COMMUNITY MEDICINE,Reported,-,-,-,-,-,-,No Upgradation
67040,-,-,-,-,AD,"Esic Hospital , Uttar Pradesh",(NBEMS-DIPLOMA) ANAESTHESIOLOGY,Not Reported,AI,"JHALAWAR MEDICAL COLLEGE,JHALAWAR MEDICAL COLLEGE, JHALAWAR, Rajasthan, 326001",M.D. (PATHOLOGY),SC,SC,89,Fresh Allotted in 3nd Round
67045,MM,Yenepoya Medical College,M.D. (ANAESTHESIOLOGY ),Reported,PS,"Vinayaka Missions Kirupananda Variyar Medical College and Hospital, Salem",M.D. (Emergency and Critical Care)/M.D. (Emergency Medicine),Reported,-,-,-,-,-,-,No Upgradation
67046,AI,Government Medical College Kota,M.D. (PREVENTIVE and SOCIAL MEDICINE)/ COMMUNITY MEDICINE,Not Reported,-,-,-,-,-,-,-,-,-,-,Not Allotted.
67048,-,-,-,-,PS,"Mahatma Gandhi Medical College and Research Institute, Pondicherry",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),Reported,-,-,-,-,-,-,No Upgradation
