rank,r1_quota,r1_institute,r1_course,r1_remarks,r2_quota,r2_institute,r2_course,r2_remarks,r3_quota,r3_institute,r3_course,r3_alloted_category,r3_candidate_category,r3_option_no,r3_remarks
25576,-,-,-,-,-,-,-,-,DNB Quota,"Dr. B.R. Ambedkar State Institute of Medical Sciences,Punjab,Phase-6, Sector 56, SAS Nagar (Mohali) , Punjab-160055",(NBEMS) ORTHOPAEDICS,OBC,OBC,448,Fresh Allotted in 3nd Round
25578,AI,"JAWAHARLAL NEHRU MEDICAL COLLEGE, ALIGARH MUSLIM UNIVERSITY STATE UTTAR",PATH,Not Reported,-,-,-,-,DNB Quota,"Balrampur Hospital, ,Gola Ganj, lucknow, Uttar Pradesh, 226018",(NBEMS) Otorhinolaryngology (E.N.T.),Open,General,89,Fresh Allotted in 3nd Round
25580,-,-,-,-,DNB Quota,"Apollo Adlux Hospital ( A Unit of Adlux Medicity and Convention Centre Private Limited), Kerala",DFLM,Reported,DNB Quota,"Lakeshore Hospital and Res. ,Maradu, Nettoor P O, Kochi, Kerala, 682040",(NBEMS) FAMILY MEDICINE,Open,General,455,Upgraded
25581,AD,"J.L.N. Main Hospital and Research Centre,",DOPH,Not Reported,All India,"Pt. Jawahar Lal Nehru Memorial Medical College, RAIPUR",OPTH,Reported,All India,"Gandhi Medical College, Bhopal,Gandhi Medical College, Bhopal, Madhya Pradesh, 462001",M.D. (ANAESTHESIOLOGY),EWS,EWS,182,Upgraded
25583,-,-,-,-,DNB Quota,"Ratan Jyoti Netralaya Opthalmic Institute and Research Centre,",DOPH,Reported,-,-,-,-,-,-,No Upgradation
25585,AD,"Bhaktivedanta Hospital and Research Institute,",DANS,Not Reported,DNB Quota,"Max Super Specialty Hospital,",DANS,Reported,-,-,-,-,-,-,No Upgradation
25586,AD,"Nasa Brain And Spine Centre, Punjab",NDORT,Not Reported,DNB Quota,"Aster Aadhar Hospital,",NDORT,Reported,-,-,-,-,-,-,No Upgradation
25587,AD,"Apollo Hospital,",DANS,Not Reported,DNB Quota,"PAALANA INSTITUTE OF MEDICAL SCIENCES,Kerala",DSUR,Reported,DNB Quota,"K.G. Hospital and PG Medical Institute ,,No:5, Arts College Road, Coimbatore - 641018, Tamil Nadu, 641018",(NBEMS) GENERAL SURGERY,Open,General,893,Upgraded
25589,PS,"K S Hegde Medical Academy, Mangaluru",OBGY,Seat Surrendered,-,-,-,-,Self- Financed Merit Seat,"KALINGA INSTITUTE OF MEDICAL SCIENCES,KALINGA INSTITUTE OF MEDICAL SCIENCES, Odisha, 751024",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),Open,General,3,Fresh Allotted in 3nd Round
25592,AD,"Asian Institute of Medical Sciences,",NDORT,Reported,-,-,-,-,-,-,-,-,-,-,No Upgradation
25593,-,-,-,-,All India,"JAWAHAR LAL NEHRU MEDICAL COLLEGE, AJMER",TBRD,Seat Surrendered,-,-,-,-,-,-,Not Allotted.
25595,AD,"Wockhardt Hospital,",DANS,Not Reported,-,-,-,-,-,-,-,-,-,-,Not Allotted.
25596,AD,"Dr. Rela Institute and Medical Centre , Tamil Nadu",DANS,Reported,-,-,-,-,DNB Quota,"Apollo Hospital, ,NO. 21, OFF GREAMS LANE, GREAMS ROAD, CHENNAI, Tamil Nadu, 600006",(NBEMS) ANAESTHESIOLOGY,Open,OBC,31,Upgraded
25601,IP,"PGIMER, DR. RML Hospital, Cannaught Place, New Delhi",OBGY,Not Reported,-,-,-,-,-,-,-,-,-,-,Not Allotted.
25603,AD,"BABY MEMORIAL HOSPITAL KANNUR,Kerala",NDORT,Not Reported,-,-,-,-,All India,"GOVERNMENT DHARMAPURI MEDICAL COLLEGE, DHARMAPURI, TAMIL NADU,GOVERNMENT DHARMAPURI MEDICAL COLLEGE, NETHAJI BYE PASS ROAD, DHARMAPURI, TAMIL NADU, Tamil Nadu, 636701",M.S. (GENERAL SURGERY),EWS,EWS,1502,Fresh Allotted in 3nd Round
25604,PS,Sri Ramachandra Medical College and Research Institute,GSUR,Not Reported,Self- Financed Merit Seat,"Kasturba Medical College Manipal, Manipal Academy Of Higher Education, Manipal",GSUR,Reported,-,-,-,-,-,-,Did not opt for Upgradation.
25605,-,-,-,-,All India,SHYAM SHAH MEDICAL COLLEGE,ASTH,Reported,-,-,-,-,-,-,No Upgradation
25609,AD,"Jai Prakash District Government Hospital,",NDGO,Not Reported,DNB Quota,"Jai Prakash District Government Hospital,",NDGO,Reported,DNB Quota,"GMERS Medical College,Gujarat,Morbi Gandhi Choke, Near Town Hall, Morbi, Gujarat-363641",(NBEMS-DIPLOMA) Obstetrics and Gynaecology,OBC,OBC,164,Upgraded
25610,-,-,-,-,DNB Quota,"Ahooja Eye And Dental Institute,Haryana",DOPH,Reported,DNB Quota,"WAVIKAR EYE INSTITUTE, THANE WEST, Maharashtra,4 and 5 floor, Amber Arcade, Near Lodha Paradise, Majiwada Thane West - 400601, Maharashtra, 400601",(NBEMS) OPHTHALMOLOGY,Open,General,493,Upgraded
25612,AD,"Heritage Hospital Pvt. Ltd., Uttar Pradesh",DEMM,Reported,DNB Quota,"Manipal Hospital,",NDORT,Seat Surrendered,All India,"Rajmata Shrimati Devendra Kumari Singhdeo Government Medical College, Ambikapur,Kanyaparisar Road Gangapur Ambikapur District Surguja, Chhattisgarh, 497001",M.S. (E.N.T.),Open,General,15,Fresh Allotted in 3nd Round
25613,PS,"SRM MEDICAL COLLEGE HOSPITAL AND RESEARCH CENTRE, SRM INSTITUTE OF SCIENCE AND TECHNOLOGY",GMED,Seat Surrendered,-,-,-,-,-,-,-,-,-,-,Not Allotted.
25615,AD,"Meenakshi Mission Hospital and Research Centre,",DFLM,Reported,-,-,-,-,-,-,-,-,-,-,No Upgradation
25616,-,-,-,-,-,-,-,-,All India,"Govt. Medical College, Bhavnagar,Near. S.T. Bus Stand,Jail Road, Bhavnagar-364001, Gujarat, 364001",M.D. (ANAESTHESIOLOGY),OBC,OBC,2,Fresh Allotted in 3nd Round
25617,AD,Choithram Hospital and Research Centre,DANS,Reported,-,-,-,-,-,-,-,-,-,-,No Upgradation
25620,AD,"ASTER HOSPITAL, Plot 2,3,4,Sadaramangala Industrial area, opposite ITPL ,Whitefield main road. Bengaluru, Karnataka-560066",DANS,Reported,DNB Quota,"Dr. Kamakshi Memorial Hospital, (Dr. Kamakshi Institute of Medical Sciences and Research)",DANS,Reported,DNB Quota,"Kovai Medical Centre, ,Kovai Medical Center and Hospital, 99, Avanashi Road, Coimbatore - 641014, Tamil Nadu, 641014",(NBEMS) ANAESTHESIOLOGY,Open,General,139,Upgraded
25621,AD,"Government Medical College and Hospital, Satara, Maharashtra",DANS,Not Reported,DNB Quota,"Bhabha Atomic Research Centre and Hospital,",DANS,Reported,-,-,-,-,-,-,No Upgradation
25622,-,-,-,-,DNB Quota,"Polakulath Narayanan Renai Medicity Multi Super Specialty Hospital,",DSUR,Reported,-,-,-,-,-,-,No Upgradation
25624,-,-,-,-,DNB Quota,"KIMS Hospital,",DANS,Reported,All India,"Siddhartha Medical College, Vijayawada,Siddhartha Medical College, Vijayawada, Andhra Pradesh, 520008",M.D. (ANAESTHESIOLOGY),OBC,OBC,403,Upgraded
25625,AI,"Government Medical College, Cuddalore District",GSUR,Not Reported,All India,MADRAS MEDICAL COLLEGE,ORTH,Not Reported,All India,"THANJAVUR MEDICAL COLLEGE, THANJAVUR,THANJAVUR MEDICAL COLLEGE, THANJAVUR, Tamil Nadu, 613004",M.S. (GENERAL SURGERY),SC,SC,5,Fresh Allotted in 3nd Round
25627,AD,"Paras Hospital,",DANS,Reported,DNB Quota,Dr. B L Kapur Memorial Hospital,DANS,Reported,DNB Quota,"Kalpana Chawla Govt Medical College, ,Model Town, Karnal, Haryana, 132001",(NBEMS) ANAESTHESIOLOGY,Open,General,5,Upgraded
25628,AD,"Asian Institute of Medical Sciences,",DANS,Reported,DNB Quota,"Aakash Healthcare Super Specialty Hospital, Delhi",DANS,Reported,DNB Quota,"St. Stephen`s Hospital, ,Tis Hazari, Delhi (NCT), 110054",(NBEMS) ANAESTHESIOLOGY,Open,General,5,Upgraded
25629,AD,Gunam Super Speciality Hospital,NDCH,Reported,-,-,-,-,DNB Quota,"District Hospital Chikkaballapur, ,Opposite to Marulusiddeshwara Temple,M G Road,Chikkaballapura,Karnataka. Karnataka , Karnataka- 562101",(NBEMS-DIPLOMA) PAEDIATRICS,Open,General,33,Upgraded
25632,PS,Sri Ramachandra Medical College and Research Institute,OBGY,Not Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
25633,-,-,-,-,Self- Financed Merit Seat,"SBKS Medical College and Research Centre, Vadodara",GMED,Reported,-,-,-,-,-,-,No Upgradation
25634,AD,"VCSG Govt Institute of Medical Science and Research and HNB Base Teaching Hospital ,",DMED,Reported,DNB Quota,"KALYAN SINGH GOVERNMENT MEDICAL COLLEGE, BULANDSHAHR, Chandpur Road, Near Tehsil Sadar, Bulandshahr, Uttar Pradesh-203001",DMED,Reported,-,-,-,-,-,-,No Upgradation
25636,PS,KALINGA INSTITUTE OF MEDICAL SCIENCES,ORTH,Seat Surrendered,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
25637,AD,"Shree Narayana Hospital,",NDORT,Not Reported,Self- Financed Merit Seat,"KRISHNA INSTITUTE OF MEDICAL SCIENCES, KARAD",RADD,Reported,Self- Financed Merit Seat,"Pravara Rural Medical College, Loni,Dr. Balasaheb Vikhe Patil Rural Medical College (Formerly Called As Rural Medical College, Loni), Maharashtra, 413736",M.D. (RADIO-DIAGNOSIS),Open,OBC,3,Upgraded
25642,AD,Saket Hospital,NDGO,Reported,-,-,-,-,All India,"Sawai Man Singh Medical College, JAIPUR,Sawai Man Singh Medical College, JLN Marg, Jaipur-302004, Rajasthan, 302004",M.D. (PATHOLOGY),Open,General,1,Upgraded
25644,AD,"Star Hospital,",DANS,Not Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
25645,-,-,-,-,-,-,-,-,DNB Quota,"Apex Hospital,,N7 2A 5D BLW Hydel Road Varanasi, Uttar Pradesh, 221004",(NBEMS) RADIATION ONCOLOGY,Open,General,198,Fresh Allotted in 3nd Round
25647,-,-,-,-,DNB Quota,"HEALTH CITY HOSPITAL , Assam",DSUR,Reported,DNB Quota,"The Mission Hospital, West Bengal ,The Mission Hospital, 219 P, Immon Kalyan Sarani, Sector- 2C, Bidhannagar, Durgapur, Dist- Paschim Ba, West Bengal, 713212",(NBEMS) GENERAL SURGERY,Open,OBC,333,Upgraded
25650,AI,"Sawai Man Singh Medical College, JAIPUR",PATH,Reported,DNB Quota,"Dr. Virendra Laser, Phaco Surgery Center - Eye Hospital ,",DOPH,Not Reported,All India,"Sawai Man Singh Medical College, JAIPUR,Sawai Man Singh Medical College, JLN Marg, Jaipur-302004, Rajasthan, 302004",M.D. (PATHOLOGY),OBC,OBC,2,Fresh Allotted in 3nd Round
25652,AD,"Siliguri Greater Lions Eye Hospital,",DOPH,Reported,DNB Quota,"Sri Sankaradeva Nethralaya,",DOPH,Reported,-,-,-,-,-,-,No Upgradation
25655,-,-,-,-,All India,CALCUTTA NATIONAL MEDICAL COLLEGE,TBRD,Not Reported,All India,"CALCUTTA NATIONAL MEDICAL COLLEGE,CALCUTTA NATIONAL MEDICAL COLLEGE 32, Gorachand Road, Kolkata 700014, West Bengal, 700014",M.D. (Tuberculosis and Respiratory diseases)/Pulmonary Medicine /M.D. (Respiratory Medicine),SC,SC,16,Fresh Allotted in 3nd Round
25656,PS,"Bharati Vidyapeeth (Deemed to be University) Medical College and Hospital, Sangli",OBGY,Reported,-,-,-,-,-,-,-,-,-,-,No Upgradation
25657,-,-,-,-,-,-,-,-,All India,"Kodagu Institute of Medical Sciences, Karnataka,Kodagu Institute of Medical Sciences Madikeri Kodagu, Karnataka, 571201",M.S. (E.N.T.),Open,General,149,Fresh Allotted in 3nd Round
25659,AD,"HOSMAT HOSPITAL, 1,HENNUR ROAD,HBR LAYOUT,4TH BLOCK,KALYAN NAGAR,BENGALURU, Karnataka-560043",NDORT,Reported,DNB Quota,"HOSMAT Hospital,",NDORT,Reported,-,-,-,-,-,-,No Upgradation
25661,AD,"Eternal Heart Care Centre and Research Institute,",DANS,Reported,DNB Quota,"Surya Mother and Child Care Jaipur Pvt Ltd.,",NDGO,Reported,-,-,-,-,-,-,Did not opt for Upgradation.
25664,AI,"NETAJI SUBHASH CHANDRA BOSE MEDICAL COLLEGE, JABALPUR",PATH,Not Reported,-,-,-,-,DNB Quota,"Narayana Hrudayalaya Hospital, (NH-Narayana Health City, Bangalore) ,#258 Bommasandra Industrial Area, Bangalore, Karnataka, 560099",(NBEMS) ANAESTHESIOLOGY,Open,General,56,Fresh Allotted in 3nd Round
25665,AD,"Apollo Specialty Hospital,",DANS,Reported,DNB Quota,"Lakshmi Madhavan Hospital, Tirunelveli, Tamil Nadu",NDGO,Reported,-,-,-,-,-,-,Did not opt for Upgradation.
25669,JM,"SBKS Medical College and Research Centre, Vadodara",GMED,Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
25670,AI,Andhra Medical College,ORTH,Not Reported,All India,"Pt. Raghunath Murmu Medical College & Hospital, Baripada Government",PAED,Reported,All India,"Maharaja Krushna Chandra Gajapati Medical College , Brahmapur,Maharaja Krushna Chandra Gajapati Medical College , Brahmapur, Odisha, 760004",M.D. (PAEDIATRICS),SC,SC,6,Upgraded
25672,-,-,-,-,-,-,-,-,All India,"BELAGAVI INSTITUTE OF MEDICAL SCIENCES, BELAGAVI,BELAGAVI INSTITUTE OF MEDICAL SCIENCES, BELAGAVI, Karnataka, 590001",M.S. (OPHTHALMOLOGY),OBC,OBC,263,Fresh Allotted in 3nd Round
25673,-,-,-,-,-,-,-,-,All India,"Jorhat Medical College & Hospital,Jorhat Medical College & Hospital, Assam, 785001",M.S. (E.N.T.),Open,General,779,Fresh Allotted in 3nd Round
25674,-,-,-,-,-,-,-,-,All India,"Government Medical College, Latur,Government Medical College, Old Railway station Near Marwadi Rajasthani High- School Latur, Maharashtra, 413512",M.D. (ANAESTHESIOLOGY),Open,General,617,Fresh Allotted in 3nd Round
25675,AD,"Rural Development Trust Hospital,",NDORT,Reported,DNB Quota,"Polakulath Narayanan Renai Medicity Multi Super Specialty Hospital,",DSUR,Reported,-,-,-,-,-,-,No Upgradation
25676,PS,"DR D Y PATIL MEDICAL COLLEGE, NAVI MUMBAI",PAED,Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
25678,AI,"Govt. Medical College, Jammu",GSUR,Reported,All India,"Govt. Medical College, Jammu",PAED,Reported,-,-,-,-,-,-,No Upgradation
25679,AD,"Bhagwan Mahaveer Jain Hospital,",NDORT,Not Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
25680,AI,"Sarojini Naidu Medical College, AGRA",GMED,Reported,-,-,-,-,-,-,-,-,-,-,No Upgradation
25681,AD,"K.G. Hospital and PG Medical Institute ,",NDTC,Reported,All India,Osmania Medical Collge,DTCD,Reported,DNB Quota,"G Kuppuswamy Naidu Memorial Hospital, ,Post Box No.6327, Nethaji Road, Pappanaickenpalayam, Coimbatore, Tamil Nadu, 641037",(NBEMS-DIPLOMA) Tuberculosis and CHEST DISEASES,Open,OBC,86,Upgraded
25682,IP,"Vardhman Mahavir Medical College, , New Delhi",RADT,Reported,All India,Sanjay Gandhi Postgarduate Institute of Medical Sciences,RADT,Reported,-,-,-,-,-,-,No Upgradation
25684,-,-,-,-,-,-,-,-,DNB Quota,"ESIC MEDICAL COLLEGE AND HOSPITAL, Bihar,SIKANDARPUR, BIHTA, PATNA, BIHAR, Bihar- 801103Sikandarpur, Bihta, Patna, Bihar, 801103",(NBEMS-DIPLOMA) PAEDIATRICS,OBC,OBC,27,Fresh Allotted in 3nd Round
25685,-,-,-,-,-,-,-,-,DNB Quota,"Dr. B L Kapur Memorial Hospital,Pusa Road New Delhi, Delhi (NCT), 110005",(NBEMS) Paediatric Surgery (Direct 6 Years Course),Open,General,152,Fresh Allotted in 3nd Round
25686,PS,"GITAM Institute of Medical Sciences & Research, Visakhapatnam",DV-L,Reported,Self- Financed Merit Seat,SHRI. B. M. PATIL MEDICAL COLLEGE HOSPITAL AND RESEARCH CENTRE,DV-L,Reported,-,-,-,-,-,-,No Upgradation
25687,-,-,-,-,-,-,-,-,All India,"GOVERNMENT MEDICAL COLLEGE KADAPA (FORMERLY RAJIV GANDHI INSTITUTE OF MEDICAL SCIENCES, KADAPA),GOVERNMENT MEDICAL COLLEGE KADAPA (FORMERLY RIMS KADAPA), Andhra Pradesh, 516002",M.D. (ANAESTHESIOLOGY),EWS,EWS,140,Fresh Allotted in 3nd Round
25688,AI,MADRAS MEDICAL COLLEGE,ORTH,Not Reported,All India,"Rajendra Institute of Medical Sciences, Ranchi",ORTH,Reported,-,-,-,-,-,-,No Upgradation
25689,AD,"SURAKSHA WOMEN AND CHILDREN HOSPITAL, 3-1- 21,ANSHU CLASSY,BESIDE RTO OFFICE,KOMPALLY , Telangana-500055",NDCH,Reported,DNB Quota,"HOPE CHILDRENS HOSPITAL, 5-9-24/81, Lake Hill Road, Adarsh Nagar, Basheerbagh, Hyderabad, Telangana-500063",NDCH,Reported,DNB Quota,"Yashoda Health Care Services Private Limited, D.No: 2- 41/14/Yashoda/GF, Sy No,41/14, Khanamet Village, Serilingampally(M), Hyderabad, Telangana-500084,Hitech City, Hyderabad, Telangana State",(NBEMS-DIPLOMA) PAEDIATRICS,Open,OBC,167,Upgraded
25690,AD,"VIKASH MULTI SPECIALITY HOSPITAL, Orissa",NDORT,Not Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
25691,AD,"Salem Polyclinic , Tamil Nadu",NDCH,Not Reported,-,-,-,-,-,-,-,-,-,-,Not Allotted.
25692,AD,"Womens Center by Motherhood,",NDCH,Not Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
25693,-,-,-,-,DNB Quota,"Vivekananda Polyclinic and Institute of Medical Sciences,",DEMM,Not Reported,-,-,-,-,-,-,Not Allotted.
25696,-,-,-,-,DNB Quota,"Bejan Singh Eye Hospital,",DOPH,Not Reported,-,-,-,-,-,-,Not Allotted.
25697,AD,"Continental Hospital,",NDORT,Reported,DNB Quota,"Noble Hospital,",NDORT,Reported,-,-,-,-,-,-,No Upgradation
25698,AI,"GOVERNMENT VILLUPURAM MEDICAL COLLEGE, VILLUPURAM",ASTH,Not Reported,-,-,-,-,All India,"GOVT MEDICAL COLLEGE, ANANTAPURAMU,GOVT MEDICAL COLLEGE, ANANTAPURAMU, Andhra Pradesh, 515001",M.D. (ANAESTHESIOLOGY),Open,EWS,54,Fresh Allotted in 3nd Round
25699,AD,"Shalby Hospitals, Rajasthan",DANS,Reported,All India,"JAWAHAR LAL NEHRU MEDICAL COLLEGE, AJMER",ASTH,Reported,-,-,-,-,-,-,No Upgradation
25700,AI,"B.J.Government Medical College, Pune",EN-T,Not Reported,All India,"Government Medical College, Latur",OBGY,Seat Surrendered,-,-,-,-,-,-,Not Allotted.
25703,AD,"Medical Trust Hospital,",DFLM,Reported,-,-,-,-,DNB Quota,"Womens Center by Motherhood, ,NO 146B Mettupalayam Road Coimbatore, Tamil Nadu, 641043",(NBEMS-DIPLOMA) PAEDIATRICS,Open,OBC,105,Upgraded
25704,-,-,-,-,-,-,-,-,All India,"GOVT MEDICAL COLLEGE, ANANTAPURAMU,GOVT MEDICAL COLLEGE, ANANTAPURAMU, Andhra Pradesh, 515001",M.D. (ANAESTHESIOLOGY),Open,EWS,172,Fresh Allotted in 3nd Round
25706,AD,"Durgabai Deshmukh Hospital,",DANS,Reported,DNB Quota,"Chalmeda Anand Rao Institute of Medical Sciences (CAIMS) Cancer Hospital and Research Institute,",DRTH,Reported,-,-,-,-,-,-,No Upgradation
25707,AI,"Government Medical College, Ratlam",GMED,Not Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
25709,-,-,-,-,-,-,-,-,All India,"Government Medical College, Baramati,Plot No P-107 Opposite Women Hospital Baramati MIDC Area Baramati Tehsil Baramati Dist Pune, Maharashtra, 413133",M.D. (ANAESTHESIOLOGY),Open,General,17,Fresh Allotted in 3nd Round
25710,AD,"Sahyadri Super Specialty Hospital,",DANS,Reported,DNB Quota,"Poona Hospital and Research Centre,",DANS,Reported,All India,"GAJRA RAJA MEDICAL COLLEGE GWALIOR,GAJRA RAJA MEDICAL COLLEGE GWALIOR, Madhya Pradesh, 474009",M.D. (ANAESTHESIOLOGY),EWS,EWS,21,Upgraded
25713,AI,"B. J. MEDICAL COLLEGE, Ahmedabad",OPTH,Not Reported,-,-,-,-,All India,"PATNA MEDICAL COLLEGE, PATNA,PATNA MEDICAL COLLEGE, PATNA, Bihar, 800004",M.D. (PAEDIATRICS),SC,SC,16,Fresh Allotted in 3nd Round
25714,-,-,-,-,DNB Quota,"Ranchi Institute of Nuero - Psychiatry and Allied Sciences,",DPSYN,Not Reported,All India,"Kakatiya Medical College,Kakatiya Medical College, Telangana, 506007",M.D. (PSYCHIATRY),OBC,OBC,318,Fresh Allotted in 3nd Round
25720,AD,"Fortis Memorial Research Institute,",NDORT,Reported,DNB Quota,"Batra Hospital and Medical Research Centre,",NDORT,Reported,DNB Quota,"Ruby Hall Clinic, ,GRANT MEDICAL FOUNDATION, 40 SASSOON ROAD, PUNE 411001, Maharashtra, 411001",(NBEMS) ORTHOPAEDICS,Open,General,82,Upgraded
25721,AD,"Eternal Heart Care Centre and Research Institute,",DANS,Not Reported,DNB Quota,"Narayana Multispecialty Hospital,",DANS,Not Reported,-,-,-,-,-,-,Did not fill up fresh choices.
25723,-,-,-,-,DNB Quota,"Rajiv Gandhi Cancer Institute and Research Centre,",DANS,Reported,DNB Quota,"Human care Medical Charitable Trust,Human Care Medical Charitable Trust. MANIPAL HOSPITAL, Sector 6, DWARKA, NEW DELHI, Delhi (NCT), 110075",(NBEMS) Emergency Medicine,Open,General,31,Upgraded
25725,AD,"Billroth Hospital,",DANS,Reported,DNB Quota,"Government Head Quarters Hospital,",NDCH,Reported,DNB Quota,"Dr. Kamakshi Memorial Hospital, (Dr. Kamakshi Institute of Medical Sciences and Research) ,No.1,Radial Road , Pallikaranai, Chennai, Tamil Nadu, 600100",(NBEMS) RADIATION ONCOLOGY,Open,OBC,3,Upgraded
25726,AD,"Medical Trust Hospital,",DFLM,Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
25729,AD,"Yashoda Super Speciality Hospital,",NDORT,Not Reported,DNB Quota,"Yashoda Super Speciality Hospital,",NDORT,Seat Surrendered,Self- Financed Merit Seat,"D. Y. Patil Medical College, Kolhapur,869 E D. Y. PatilVidyanagar Kolhapur 416 006, Maharashtra, 416006",M.D. (GENERAL MEDICINE),Open,OBC,401,Fresh Allotted in 3nd Round
25730,AD,"HEALTH CITY HOSPITAL , Assam",DEMM,Not Reported,-,-,-,-,-,-,-,-,-,-,Not Allotted.
25732,AD,"Mahatma Gandhi Hospital, Bhilwara Swami Ram Charan Marg, Bhopal Ganj, Bhilwara, Rajasthan Rajasthan , Rajasthan-311001",NDCH,Not Reported,DNB Quota,"Capitol Hospital,",DRTH,Reported,DNB Quota,"District Hospital, ,GOVT. HOSPITAL, PLACE ROAD ,SIROHI, Rajasthan, 307001",(NBEMS-DIPLOMA) Obstetrics and Gynaecology,OBC,OBC,638,Upgraded
25737,AI,"Seth Gordhandas Sunderdas Medical College, MUMBAI",ASTH,Not Reported,All India,"Government Medical College, Nagpur",PSYY,Reported,-,-,-,-,-,-,No Upgradation
25739,AD,"KVR Hospital,Uttaranchal",NDORT,Reported,DNB Quota,"Jaiprakash Hospital and Research Centre Pvt. Ltd, Odisha,",NDORT,Reported,DNB Quota,"Fortune Hospital, Kanpur Uttar Pradesh , Uttar Pradesh,117-Q 40A-41 Sharda Nagar, Kanpur near Gurdev Crossing, Uttar Pradesh, 208025",(NBEMS) GENERAL SURGERY,Open,General,48,Upgraded
25742,AD,"Max Super Specialty Hospital,",NDORT,Reported,DNB Quota,"Care Hospital,",DCTVS,Reported,DNB Quota,"Care Hospital,,Care Hospitals Road No1 Banjara Hills Hyderabad Telangana, Telangana, 500034",(NBEMS) ORTHOPAEDICS,Open,General,34,Upgraded
25743,-,-,-,-,-,-,-,-,DNB Quota,"Bangalore West Lions Superspecialty Eye Hospital, ,J C road Bangalore -560002, Karnataka, 560002",(NBEMS) OPHTHALMOLOGY,Open,EWS,5,Fresh Allotted in 3nd Round
25745,AI,Andhra Medical College,GSUR,Seat Surrendered,All India,Andhra Medical College,GSUR,Seat Surrendered,-,-,-,-,-,-,Did not fill up fresh choices.
25746,AD,"Tata Main Hospital,",DANS,Not Reported,Self- Financed Merit Seat,"Institute of Medical Sciences and SUM Hospital, Bhubaneswar",TBRD,Reported,-,-,-,-,-,-,No Upgradation
25747,AD,"Tej Bahadur Sapru Hospital,",NDCH,Not Reported,All India,Baba Raghav Das Medical College,DORT,Reported,-,-,-,-,-,-,No Upgradation
25748,AI,"Government Medical College, Nagpur",GSUR,Not Reported,All India,"Government Medical College, Miraj",GMED,Not Reported,-,-,-,-,-,-,Not Allotted.
25749,PS,"AMRITA SCHOOL OF MEDICINE,Kochi",OPTH,Reported,DNB Quota,"Jyothis Eye Care, Jyothis Femto Lasik and Cataract Centre Pallikkunnu, Kannur, Kerala-670004",DOPH,Reported,-,-,-,-,-,-,No Upgradation
25751,-,-,-,-,Jain Minority Quota,"SBKS Medical College and Research Centre, Vadodara",GMED,Reported,-,-,-,-,-,-,Did not opt for Upgradation.
25752,AD,MGM Eye Institute,NBDO,Reported,DNB Quota,"J.P.M. Rotary Eye Hospital and Research Institute,",DOPH,Reported,DNB Quota,"The Eye Foundation,,582A D B Road, R S Puram, Coimbatore-641002, Tamil Nadu, 641002",(NBEMS) OPHTHALMOLOGY,Open,General,13,Upgraded
25755,AD,"Max Super Specialty Hospital, A Unit of Hometrail Buildtech Pvt Ltd.",NDORT,Not Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
25758,-,-,-,-,DNB Quota,"DIVISIONAL DISTRICT HOSPITAL,Uttar Pradesh",DEMM,Not Reported,DNB Quota,"Vivekananda Polyclinic and Institute of Medical Sciences, ,Vivekananda Polyclinic and Institute of Medical Sciences, Vivekananda Puram, Lucknow, Uttar Pradesh, 226007",(NBEMS) ORTHOPAEDICS,Open,OBC,199,Fresh Allotted in 3nd Round
25759,-,-,-,-,DNB Quota,"Dr. B.R. Ambedkar State Institute of Medical Sciences,Punjab",DANS,Not Reported,-,-,-,-,-,-,Not Allotted.
